sessionsCount,sessionsWithMetricPercentage,sessionsWithoutMetricPercentage,pagesViews,subTotal,Url,Device,OS,metricName,averageScrollDepth,totalSessionCount,totalBotSessionCount,distinctUserCount,pagesPerSessionPercentage,totalTime,activeTime
1.0,0.0,100.0,0.0,0.0,2239,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,777,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2965,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2645,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,792,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,917,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2272,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2379,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2130,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1468,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,531,3,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,689,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2004,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1366,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2495,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3323,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2906,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1349,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,258,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1128,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,250,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,200,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,171,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,340,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2827,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,398,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,715,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,298,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,183,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2332,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1380,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,690,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3224,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1226,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2732,3,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2820,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3402,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,467,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1020,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1776,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,63,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3278,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1869,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,9,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,89,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,882,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2583,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1724,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2542,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2363,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,982,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,842,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1843,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1690,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2372,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,763,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1520,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1469,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,347,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,680,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,405,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,269,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2997,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1747,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1551,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2612,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3147,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2748,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1233,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1686,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2625,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2416,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,813,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,225,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,899,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2298,3,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1402,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,955,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1491,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1976,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1187,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2686,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3109,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2154,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2685,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,697,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,204,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1086,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3239,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1624,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1753,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2043,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1521,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1770,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,235,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,244,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1097,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1181,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1249,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1111,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,404,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2939,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,650,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1245,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1553,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1042,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2392,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,633,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,206,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1920,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2930,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3086,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,750,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2507,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2477,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1095,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,995,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1201,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,651,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3451,2,4,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3121,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,44,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2971,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,647,2,5,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,771,2,3,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1161,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,713,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2384,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,136,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3327,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1165,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,560,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3431,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1595,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1573,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2361,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2488,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1933,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,156,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2479,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,891,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,696,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,47,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1247,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,893,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1147,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1264,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,609,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2374,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,793,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3365,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3308,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1771,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,461,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3363,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1727,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,37,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2042,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,368,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1216,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,104,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2153,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,322,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,179,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,743,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2438,3,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2727,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2091,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1123,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,904,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2422,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1130,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3058,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2671,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,220,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1476,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,498,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1482,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3307,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1809,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1916,2,4,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,317,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1866,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1041,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,321,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1437,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2629,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1299,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3173,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1297,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,27,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,344,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,418,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3375,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1288,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2970,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2346,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1431,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1820,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,502,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2620,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,536,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3424,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,836,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,98,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1594,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,476,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1154,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3451,2,3,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,805,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,811,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,937,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2055,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,232,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2308,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,734,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2452,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1729,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,349,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1282,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2692,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1957,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,816,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2773,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,85,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,698,2,3,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1059,2,4,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2354,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3005,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,342,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1611,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2406,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,496,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3123,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1835,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1465,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,644,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,482,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1940,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,552,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3106,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2840,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,257,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2919,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,264,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,665,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,361,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,752,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2050,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2675,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1519,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1909,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,723,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,513,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1002,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1607,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1157,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,401,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,563,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,979,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1444,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,699,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1983,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2353,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3155,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,561,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,158,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,716,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1615,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,58,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,695,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1409,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,148,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2398,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1522,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,25,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,608,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2092,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1840,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3096,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,303,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,272,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1970,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,938,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,305,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3417,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2497,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3039,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,642,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2594,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3443,2,4,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,455,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2628,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,586,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,372,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3150,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1483,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1453,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1692,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2204,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3193,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1813,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3132,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2817,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1525,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1821,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,437,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,57,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2323,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,628,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1348,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,333,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1235,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1754,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2482,2,5,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3253,3,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,440,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1722,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,186,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2324,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,478,2,4,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1457,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1442,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,112,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,222,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,91,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1726,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2389,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,964,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2925,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1215,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1397,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,281,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2481,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2962,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3389,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2065,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,69,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1050,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1082,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1544,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1151,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1666,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3019,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2966,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1946,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1424,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2131,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1146,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2465,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2310,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1356,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1012,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1021,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2425,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,516,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,162,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,364,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1755,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,989,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1078,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,241,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1022,2,4,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1968,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3328,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,480,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3296,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,900,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2195,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3378,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1197,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,187,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,606,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,313,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,36,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2959,1,2,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,335,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2706,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1965,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1435,2,1,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,3439,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1115,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2194,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,898,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2520,3,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,2393,1,0,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1324,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1875,2,6,0,,,,,,,
1.0,0.0,100.0,0.0,0.0,1303,2,6,0,,,,,,,
